FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106370689,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,2018R1,04-01-2017,03/31/2018,Open,San Diego,14,1420,Non Profit Corp.,Comparable,,619-435-6251,250 PROSPECT PLACE,CORONADO,92118,SUSAN STONE,181,154,120,796,438,136,493,0,0,31,577,10,16,"2,497",374,"4,864","2,370","7,715","23,236",0,0,"1,190","2,923",34,559,"42,891","35,523","21,416","10,102","1,950","7,207",0,0,"5,408","35,162","1,578",327,"83,150","5,48,64,731","2,85,62,948","2,20,98,830","6,29,23,941",0,0,"48,05,583","4,69,26,462","7,08,744","9,85,244","22,18,76,483","3,50,03,513","1,98,69,957","72,71,330","3,13,97,364",0,0,"77,22,188","5,63,64,700","32,47,796","7,23,715","16,16,00,563","3,05,824","7,38,88,094","4,66,55,094","97,04,577","6,89,29,394",-91,0,0,"95,27,212","7,89,68,605",0,"39,56,541",0,0,0,"5,92,090","29,25,27,340","30,24,449",0,0,"1,06,50,335","1,36,74,784","1,59,80,148","48,02,260","1,96,65,674","2,53,91,910",0,0,"30,00,558","3,49,72,891",0,"8,11,049","10,46,24,490","12,80,870","10,03,05,417",0,"63,19,128",0,0,0,0,"1,46,53,587","3,11,71,738",0,0,0,0,0,0,0,0,0,0,0,0,0
106370714,SHARP GROSSMONT HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,San Diego,14,1422,Non Profit Corp.,Comparable,,619-465-0711,5555 GROSSMONT CENTER DRIVE,LA MESA,91942,SCOTT EVANS,524,509,383,"8,247","3,964","3,026","8,102",5,0,313,"3,747",311,62,"27,777",145,"44,748","19,797","19,777","31,396",19,0,"1,182","15,378","1,048",207,"1,33,552","1,829","1,72,785","69,713","18,690","82,931",55,0,"5,696","1,17,117","6,856","2,352","4,76,195","76,83,13,631","36,66,08,296","22,92,78,876","57,13,47,368","3,52,427",0,"2,61,51,490","29,85,74,950","1,93,32,500","39,32,887","2,28,38,92,425","33,84,61,754","18,70,34,557","8,04,63,903","33,03,72,581","3,61,923",0,"2,18,49,599","53,98,02,623","2,54,59,952","86,84,123","1,53,24,91,015","17,90,509","93,68,35,617","52,07,32,815","22,39,08,869","78,83,56,839","-98,31,462","6,53,194",0,"4,05,05,127","64,26,12,389",0,"4,47,92,452",0,0,0,"73,38,320","3,19,76,94,669","2,57,50,834",0,0,"5,65,66,537","8,23,17,371","16,99,39,768","5,86,60,871","9,56,65,372","11,33,63,110","61,156",0,"74,95,962","25,23,31,721",0,"34,88,182","70,10,06,142","79,86,930","69,58,84,966",0,"3,39,46,437",0,0,0,0,"5,92,01,011","40,01,26,825",0,0,0,0,0,0,0,0,0,0,0,0,0
106374049,SHARP MCDONALD CENTER,2018R1,04-01-2017,03/31/2018,Open,San Diego,14,1416,Non Profit Corp.,Comparable,,858-637-6920,7989 LINDA VISTA ROAD,SAN DIEGO,92111,TRISHA KHALEGHI,16,14,13,0,12,0,0,0,0,0,253,3,4,272,0,0,187,0,0,0,0,0,"4,073",64,70,"4,394",0,0,52,0,0,0,0,0,"5,093",36,45,"5,226",0,"2,82,832",0,0,0,0,0,"56,94,328","70,395","77,594","61,25,149",0,"70,680",0,0,0,0,0,"62,60,200","40,360","80,537","64,51,777","30,104",0,"2,63,749",0,0,0,0,0,0,"66,23,485",0,"1,10,755",0,0,0,"97,178","71,25,271","20,068",0,0,0,"20,068",0,"1,09,831",0,0,0,0,0,"53,31,043",0,"30,849","54,71,723",20,"39,08,057",0,"3,55,428",0,0,0,0,"19,638","3,28,426",0,0,0,0,0,0,0,0,0,0,0,0,0
106370694,SHARP MEMORIAL HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,San Diego,14,1416,Non Profit Corp.,Comparable,,858-939-3400,7901 FROST STREET,SAN DIEGO,92123,TIMOTHY SMITH,862,665,461,"5,697","4,917","2,390","4,977",0,0,875,"13,654",368,316,"33,194",0,"29,375","23,516","19,682","21,567",0,0,"4,175","58,938","1,063",912,"1,59,228",0,"80,771","1,01,442","11,278","35,555",0,0,"7,802","1,82,127","15,976","9,133","4,44,084","65,42,44,895","53,80,47,923","28,70,92,199","39,43,55,009",0,0,"7,72,15,796","1,05,86,26,798","1,96,69,634","1,70,77,857","3,04,63,30,111","31,68,37,154","32,37,27,528","6,71,04,300","20,01,82,099",0,0,"3,28,80,817","97,22,00,291","2,60,96,590","1,50,01,476","1,95,40,30,255","17,58,403","82,50,68,834","83,40,53,715","23,89,25,394","52,31,64,694",0,0,0,"9,03,87,030","1,54,45,75,992",0,"4,57,66,225",0,0,0,"2,60,12,208","4,12,97,12,495","6,46,19,030",0,0,"22,91,97,597","29,38,16,627","14,60,13,213","9,23,40,766","11,52,71,105","7,13,72,412",0,0,"1,97,09,583","71,54,48,693",0,"43,08,726","1,16,44,64,498","1,39,35,296","98,13,95,973",0,"6,48,70,590",0,0,0,0,"3,34,41,755","38,40,53,651",0,0,0,0,0,0,0,0,0,0,0,0,0
106370745,SHARP MESA VISTA HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,San Diego,14,1416,Non Profit Corp.,Comparable,,858-278-4110,7850 VISTA HILL AVENUE,SAN DIEGO,92123,TRISHA KHALEGHI,158,138,121,563,500,332,0,"1,006",0,191,"2,073",63,13,"4,741",0,"8,654","6,580","2,206",0,"11,929",0,"1,729","13,428",402,117,"45,045",0,"35,784","5,740",100,0,11,0,"7,464","30,444",268,603,"80,414","4,83,61,709","3,64,65,756","1,24,59,036",0,"6,57,72,121",0,"83,95,030","7,36,48,511","21,95,802","6,46,914","24,79,44,879","5,31,27,936","96,30,627","1,48,712",0,"27,695",0,"1,26,49,129","5,48,61,358","4,28,498","9,18,853","13,17,92,808","2,05,165","8,49,94,296","3,92,78,265","1,05,95,808",0,0,"5,75,35,543",0,"1,73,11,112","9,02,53,523",0,"26,24,302",0,0,0,"10,76,689","30,38,74,703","9,21,956",0,0,"41,489","9,63,445","1,64,95,349","77,40,073","20,11,939",0,"82,64,270",0,"37,33,047","3,82,97,835",0,"2,83,916","7,68,26,429","3,80,287","8,30,02,165",0,"52,50,790",0,0,0,0,"44,56,203","1,70,13,973",0,0,0,0,0,0,0,0,0,0,0,0,0
106450940,SHASTA REGIONAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Shasta,1,209,Investor - Corp.,Comparable,,530-244-5400,1100 BUTTE STREET,REDDING,96001,RANDAL HEMPLING,178,178,99,"4,735",108,192,"1,386",0,0,878,346,0,98,"7,743",0,"21,329",496,925,"5,676",0,0,"3,056","1,238",6,180,"32,906",0,"19,611",371,"2,336","20,021",0,0,"7,405","3,083",12,"6,772","59,611","33,42,60,739","77,91,914","1,39,08,590","9,05,54,914",0,0,"5,94,19,367","2,89,33,206","99,443","32,07,036","53,81,75,209","12,84,15,861","26,32,435","91,41,026","8,55,57,678",0,0,"4,39,77,394","2,20,12,247","40,791","66,45,632","29,84,23,064","91,14,014","37,86,32,156","91,49,817","65,28,567","14,87,91,215","-5,06,496",0,0,"7,73,03,679","3,55,75,203",0,"5,50,183",0,0,0,"64,81,702","67,16,20,040",0,0,0,0,0,"8,17,59,060","13,46,753","1,61,48,985","2,78,71,321",0,0,"2,67,27,883","1,52,37,445","-74,541","-40,38,673","16,49,78,233","17,57,738","15,07,75,246",0,"42,630",0,0,0,0,"36,29,218","1,71,56,079",0,0,0,0,0,0,0,0,0,0,0,0,0
106190708,SHERMAN OAKS HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,905,Non Profit Corp.,Comparable,,818-581-1664,4929 VAN NUYS BOULEVARD,SHERMAN OAKS,91403,BOCKHI PARK,153,153,153,"3,271",587,295,982,0,0,524,61,5,194,"5,919",0,"18,004","3,234","3,579","8,122",0,0,"1,600",189,18,783,"35,529",0,"7,681","1,570","1,942","8,918",0,0,"6,433",439,89,"3,522","30,594","16,47,59,509","3,01,72,137","3,64,25,564","8,25,17,561",0,0,"2,60,26,259","23,98,939","1,30,209","52,64,958","34,76,95,136","2,49,91,446","56,56,257","52,22,354","2,20,55,922",0,0,"1,66,98,533","14,00,238","1,98,948","79,24,943","8,41,48,641","58,28,483","13,39,31,652","2,15,53,215","3,73,49,600","8,65,54,218",0,0,0,"2,83,91,950","36,77,087",0,"79,18,368",0,0,0,"3,93,351","32,55,97,924",0,0,0,0,0,"5,47,89,532","1,42,67,172","39,82,045","1,80,19,265",0,0,"1,02,71,803","1,22,090","3,13,849","44,80,097","10,62,45,853","6,82,178","9,93,95,548",0,0,0,0,0,0,"45,02,787","5,00,07,396",0,0,0,0,0,0,0,0,0,0,0,0,0
106190712,SHRINERS HOSPITAL FOR CHILDREN - LOS ANGELES,2018R1,04-01-2017,06/30/2017,Closed,Los Angeles,11,925,Non Profit Corp.,Shriners Hospitals,,213-388-3151,3160 GENEVA STREET,LOS ANGELES,90020,LOU LAZATIN,60,60,60,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"48,88,139",0,0,0,0,0,0,"27,43,672","8,33,73,646",0,0,0,0,0,0,0,0,0,0,0,0,0
106344114,SHRINERS HOSPITAL FOR CHILDREN - NORTHERN CALIFORNIA,2018R1,04-01-2017,03/31/2018,Open,Sacramento,2,311,Non Profit Corp.,Shriners Hospitals,,916-453-2000,2425 STOCKTON BOULEVARD,SACRAMENTO,95817,MARGARET BRYAN,80,70,70,0,0,494,202,0,0,22,323,257,0,"1,298",0,0,0,"2,586",513,0,0,97,"1,269","3,216",0,"7,681",0,1,0,"7,580","13,473",0,0,644,"9,210","1,764",0,"32,672",0,0,"3,35,87,009","80,94,995",0,0,"12,85,502","1,94,81,033","2,45,22,288",0,"8,69,70,827",669,0,"1,18,23,848","1,96,42,096",0,0,"8,33,420","1,26,77,724","47,43,412",0,"4,97,21,169",0,669,0,"3,77,84,027","2,31,43,026",0,0,0,"14,07,207","2,35,25,847",0,"2,92,66,415",0,0,0,0,"11,51,27,191",0,0,0,0,0,0,0,"76,26,820","45,93,364",0,0,"7,11,715","86,32,906",0,0,"2,15,64,805","43,81,766","6,46,85,022",0,0,0,0,0,0,"21,59,892","6,95,14,388",0,0,0,0,0,0,0,0,0,0,0,0,0
106291023,SIERRA NEVADA MEMORIAL HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Nevada,2,301,Non Profit Corp.,Comparable,Teaching,530-274-6700,155 GLASSON WAY,GRASS VALLEY,95945,KATHERINE MEDEIROS,121,121,121,"2,454",421,243,963,0,0,83,812,25,54,"5,055",0,"10,023","1,741",967,"2,953",0,0,404,"2,027",48,143,"18,306",0,"62,873","11,157","3,038","18,945",0,0,"3,610","24,190",495,"2,491","1,26,799","20,01,00,036","3,36,96,041","1,51,78,281","5,25,40,282",0,0,"80,06,509","4,33,68,466","10,11,653","29,27,498","35,68,28,766","16,13,64,444","3,17,21,397","99,99,918","6,20,10,697",0,0,"87,78,878","6,94,36,123","14,55,413","54,29,789","35,01,96,659","66,11,065","29,50,76,763","5,43,99,992","1,51,07,195","8,38,24,801",0,0,0,"1,17,92,574","4,72,62,356",0,"57,79,621",0,0,0,"66,19,826","52,64,74,193",0,"52,974",0,"1,60,199","2,13,173","6,42,07,813","1,07,80,325","69,21,697","2,99,40,600",0,0,"45,82,281","6,28,52,438",0,"14,79,251","18,07,64,405","32,12,190","17,23,64,056",0,"1,63,41,945",0,0,0,0,"41,93,587","3,95,32,692",0,0,0,0,0,0,0,0,0,0,0,0,0
106540798,SIERRA VIEW MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Tulare,9,613,District,Comparable,,559-784-1110 ,465 WEST PUTNAM AVENUE,PORTERVILLE,93257,DONNA HEFNER,167,167,167,"2,034",277,657,"1,896",0,0,61,655,0,26,"5,606",0,"9,948","1,364","14,437","5,793",0,0,337,"1,945",0,70,"33,894",0,"57,391","11,291","9,624","56,430",1,0,"3,808","44,129",0,"5,385","1,88,059","9,18,12,149","1,24,98,527","6,00,46,322","5,91,77,100",0,0,"53,78,051","1,78,25,784",0,"3,86,038","24,71,23,971","14,15,17,174","2,47,67,797","1,68,50,144","10,57,48,743",448,0,"1,28,11,926","6,66,46,259",0,"60,01,808","37,43,44,299","59,75,461","19,10,61,665","3,13,95,761","5,99,43,548","13,31,57,088","-20,40,957",0,0,"1,09,70,635","4,97,17,706",0,"17,97,130",0,0,0,"6,54,452","48,26,32,489",0,0,0,0,0,"4,22,67,658","58,70,563","1,89,93,875","3,17,68,755",448,0,"72,19,341","3,47,54,337",0,"-20,39,196","13,88,35,781","72,22,420","14,28,85,136",0,"-7,48,067",0,0,0,0,"1,13,33,187","10,88,17,404",0,0,0,0,0,0,0,0,0,0,0,0,0
106342392,SIERRA VISTA HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Sacramento,2,311,Investor - Corp.,Comparable,,916-288-0300,8001 BRUCEVILLE ROAD,SACRAMENTO,95823,JOHN ZAUNER,171,171,171,934,90,"2,079",0,0,0,769,"1,404",40,0,"5,316",0,"8,867",793,"20,417",0,0,0,"7,307","13,998",345,0,"51,727",0,"1,091",122,0,0,0,0,704,"4,929",0,0,"6,846","1,41,87,200","12,68,800","3,26,67,200",0,0,0,"1,16,91,200","2,24,13,064","5,52,466",0,"8,27,79,930","9,25,849","1,05,301",0,0,0,0,"5,84,928","41,59,619",0,0,"57,75,697","6,42,809","42,24,881","3,00,463","1,39,83,298",0,0,0,0,"47,13,070","93,54,694",0,"5,52,466",0,0,0,"6,10,693","3,43,82,374",0,0,0,0,0,"1,00,96,241","10,73,638","1,86,83,902",0,0,0,"75,63,058","1,67,56,414",0,0,"5,41,73,253","12,153","3,89,27,081","42,18,151","1,17,423",0,0,0,0,"5,23,736","3,09,51,889",0,0,0,0,0,0,0,0,0,0,0,0,0
106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,San Luis Obispo,8,801,Investor - Corp.,Comparable,,805-546-7600,1010 MURRAY STREET,SAN LUIS OBISPO,93405,MARK LISA,164,164,76,"1,554",393,464,967,8,0,135,"2,078",12,38,"5,649",0,"6,821","1,510","2,997","3,975",20,0,431,"8,063",42,104,"23,963",0,"10,483","1,605","1,469","10,044",2,0,"2,164","15,902",7,"1,297","42,973","18,80,42,104","4,38,35,796","5,72,10,459","8,50,60,400","5,77,924",0,"1,23,30,802","19,68,68,909","11,31,010","31,00,138","58,81,57,542","7,99,25,742","1,87,06,295","98,32,607","5,28,31,049","23,551",0,"1,73,93,502","11,50,83,777","1,18,818","73,49,875","30,12,65,216","48,68,953","23,83,35,803","5,57,44,476","5,45,83,262","11,31,23,707",0,"5,70,523",0,"2,18,70,956","22,02,31,091",0,"11,24,252",0,0,0,"70,44,473","71,74,97,496",0,0,0,0,0,"2,96,32,043","67,97,615","1,24,59,804","2,47,67,742","30,952",0,"75,99,925","8,91,05,768","1,25,576","14,05,837","17,19,25,262","5,47,898","14,58,15,837",0,"1,24,599",0,0,0,0,"16,12,466","6,38,08,898",0,0,0,0,0,0,0,0,0,0,"65,07,512","69,53,668","1,61,54,658"
106190661,SILVER LAKE MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,925,Investor - Corp.,Comparable,,213-989-6100,1711 WEST TEMPLE STREET,LOS ANGELES,90026,MICHAEL PHILLIPS,234,211,211,"3,282",267,"2,527",299,0,0,41,56,0,49,"6,521",0,"29,242","2,666","18,883","2,120",0,0,143,236,0,190,"53,480",0,"2,324",831,338,"2,451",0,0,"1,209","1,678",0,660,"9,491","11,54,61,061","1,19,92,774","6,36,04,187","1,22,36,518",0,0,"26,18,836","10,69,276",0,"16,75,299","20,86,57,951","84,03,172","12,28,213","6,06,786","46,50,598",0,0,"13,13,043","16,85,623",0,"9,68,326","1,88,55,761",0,"8,66,47,888","84,65,378","5,12,84,197","1,67,41,194",0,0,0,"40,69,031","9,91,278",0,0,0,0,0,"21,04,154","17,03,03,120",0,0,0,0,0,"3,72,16,345","47,55,609","1,29,26,776","1,45,922",0,0,"-1,37,152","17,63,621",0,"5,39,471","5,72,10,592","9,37,282","6,80,52,600",0,0,0,0,0,0,"24,51,615","1,01,90,437",0,0,0,0,0,0,0,0,0,0,0,0,0
106491267,SONOMA DEVELOPMENTAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Sonoma,3,403,State,State Hospitals,,707-938-6000,15000 ARNOLD DRIVE,ELDRIDGE,95431,TIMOTHY MEEKER,"1,413","1,023",150,6,0,37,0,0,0,0,0,0,56,99,0,"1,117",0,"32,500",0,0,0,0,0,0,"44,987","78,604",0,0,0,0,0,0,0,0,0,0,0,0,"63,99,339",0,"7,22,32,842",0,0,0,0,0,0,"47,28,637","8,33,60,818",0,0,0,0,0,0,0,0,0,0,0,0,"54,064",0,"19,36,414",0,0,0,0,0,0,0,0,0,0,0,"22,702","20,13,180",0,0,0,0,0,"63,45,275",0,"7,02,96,428",0,0,0,0,0,0,"47,05,935","8,13,47,638",0,"12,56,36,951",0,"16,07,25,571",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106491076,SONOMA VALLEY HOSPITAL,2018R1,04-01-2017,03/31/2018,Open,Sonoma,3,403,District,Comparable,,707-935-5000,347 ANDRIEUX STREET,SONOMA,95476,KELLY MATHER,75,64,38,776,180,74,197,1,0,179,52,1,4,"1,464",0,"5,987","1,366",362,"1,711",2,0,728,182,10,71,"10,419",0,"27,893","6,613","1,739","6,012",5,0,"18,598","2,230",62,920,"64,072","5,51,36,638","1,27,40,155","39,44,600","1,28,81,037","41,337",0,"82,11,326","42,74,999","1,24,705","2,03,825","9,75,58,622","6,03,64,514","2,09,40,533","61,29,337","2,68,22,100","13,889",0,"4,28,13,510","75,68,918","3,09,381","24,36,789","16,73,98,971","21,75,000","9,48,17,772","2,91,57,259","82,57,806","3,00,51,824",0,"36,008",0,"3,33,46,877","1,05,41,889",0,"2,24,973",0,0,0,"14,27,750","21,00,37,158",0,0,0,"16,21,060","16,21,060","2,06,83,380","45,23,429","18,16,130","96,51,313","19,218",0,"1,55,02,960","29,23,088","2,09,113","12,12,864","5,65,41,495","1,92,768","6,36,58,423",0,"54,23,683",0,0,0,0,"11,84,994","5,20,62,188",0,0,0,0,0,0,0,0,0,0,0,0,0
106491338,SONOMA WEST MEDICAL CENTER,2018R1,04-01-2017,09/30/2017,Open,Sonoma,3,401,District,Comparable,Teaching,707-823-8511,501 PETALUMA AVENUE,SEBASTOPOL,95472,JOHN PELEUSES,37,20,20,231,4,3,52,0,0,55,0,0,26,371,0,991,32,8,192,0,0,258,0,0,43,"1,524",0,"1,317",10,91,908,0,0,"1,044",0,0,232,"3,602","46,93,904","3,47,281","5,705","23,33,623",0,0,"1,20,290",0,0,"2,67,920","77,68,723","6,65,849","45,011","63,095","4,92,210",0,0,"15,27,650",0,0,"38,941","28,32,756",0,"61,80,267","2,95,995","1,31,311","25,88,247",0,0,0,"9,46,316",0,0,0,0,0,0,"2,25,731","1,03,67,867",0,0,0,0,0,"-8,20,514","96,297","-62,511","2,37,586",0,0,"7,01,624",0,0,"81,130","2,33,612",-794,"1,40,87,008",0,"11,28,045",0,0,0,0,"1,69,981","13,87,524",0,0,0,0,0,0,0,0,0,0,0,0,0
106301258,SOUTH COAST GLOBAL MEDICAL CENTER,2018R1,04-01-2017,03/31/2018,Open,Orange,13,1015,Investor - Corp.,Comparable,,714-754-5454,2701 S. BRISTOL STREET,SANTA ANA,92704,SUZANNE RICHARDS,178,178,178,675,239,833,996,0,0,19,207,0,801,"3,770",0,"7,998","1,443","2,894","18,548",0,0,105,553,0,"1,395","32,936",0,"1,245","1,117","6,697","11,794",0,0,595,"1,899",0,"2,726","26,073","3,63,87,095","1,04,43,511","2,72,47,019","10,45,63,348",0,0,"13,15,512","77,01,418",0,"1,41,71,822","20,18,29,725","42,25,134","56,12,234","1,80,38,814","4,82,35,116",0,0,"19,55,210","82,86,314",0,"65,19,894","9,28,72,716","65,05,913","2,87,21,342","1,18,58,653","3,89,00,035","13,09,05,555","-36,87,418",0,0,"22,90,160","1,15,98,508",0,0,0,0,0,"1,12,94,528","23,83,87,276",0,0,0,0,0,"1,18,90,887","41,97,091","89,98,248","2,29,67,877",0,0,"9,80,560","43,89,227",0,"28,91,275","5,63,15,165","2,35,333","5,91,03,965","12,54,915",0,0,0,0,0,"10,74,995","14,92,724",0,0,0,0,0,0,0,0,0,0,0,0,0
106190380,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,2018R1,04-01-2017,03/31/2018,Open,Los Angeles,11,925,Investor - Corp.,Comparable,,323-462-2271,6245 DE LONGPRE AVENUE,HOLLYWOOD,90028,DAVID TOPPER,612,612,324,"5,609","1,037","5,733","4,395",0,0,41,"1,391",2,102,"18,310",0,"34,229","6,186","37,209","29,371",0,0,156,"6,336",10,453,"1,13,950",0,"4,537","2,065","1,717","11,559",0,0,630,"4,567",0,"2,579","27,654","33,20,40,120","5,80,29,819","12,63,14,923","36,74,14,510",0,0,"1,21,05,671","7,13,24,222","84,525","68,59,973","97,41,73,763","3,43,30,871","89,70,746","69,36,323","6,21,36,054",0,0,"32,82,733","2,97,21,508",0,"95,03,868","15,48,82,103","1,01,53,047","29,75,30,782","7,90,99,973","9,47,23,827","37,13,97,447","-1,20,04,043",0,0,"92,91,251","5,14,04,614",0,0,0,0,0,"1,06,94,997","91,22,91,895","2,51,15,633",0,0,0,"2,51,15,633","6,88,40,208","1,17,99,874","4,06,69,326","6,42,75,838",0,0,"58,31,434","4,64,38,313","9,936","40,14,675","24,18,79,604","5,57,622","23,34,98,799",0,0,0,0,0,0,"88,73,784","6,80,47,116",0,0,0,0,0,0,0,0,0,0,0,0,0
106141338,SOUTHERN INYO HOSPITAL,2018R1,04-01-2017,12/31/2017,Open,Inyo,12,1201,District,Comparable,Teaching,760-876-5501,501 EAST LOCUST STREET,LONE PINE,93545,BRIAN COTTER,37,37,37,27,0,23,3,0,0,2,0,0,3,58,48,"1,658",0,"3,799",167,0,0,259,0,0,257,"6,140","5,893","2,797",0,388,"1,049",25,0,"2,274",0,0,292,"6,825","11,80,779",0,"21,03,885","1,02,716",0,0,"1,65,969",0,0,"1,65,548","37,18,897","27,23,031",0,"4,70,882","8,20,874","33,257",0,"14,75,084",0,0,"3,15,822","58,38,950","4,12,513","4,51,947",0,"9,67,415",0,0,0,0,"5,10,597",0,0,0,0,0,0,0,"23,42,472",0,0,0,0,0,"34,51,863",0,"16,07,352","8,48,590","33,257",0,"11,30,456",0,0,"1,43,857","72,15,375","35,565","57,26,332","6,60,748","5,48,332",0,0,0,0,"44,232","2,44,745",0,0,0,0,0,0,0,0,0,0,0,0,0
106334068,SOUTHWEST HEALTHCARE SYSTEM - MURRIETA,2018R1,04-01-2017,03/31/2018,Open,Riverside,12,1109,Investor - Corp.,Comparable,,951-696-6000,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,BRADLEY NEET,250,250,250,"2,344","3,715",860,"4,060",0,0,637,"4,540",7,367,"16,530",0,"11,768","15,821","3,321","13,371",0,0,"1,548","12,468",22,"1,201","59,520",0,"7,018","11,017","5,969","42,044",5,0,"6,592","27,968",75,"11,439","1,12,127","14,96,68,352","23,11,49,902","3,92,81,497","16,47,41,200",0,0,"2,28,23,757","18,20,65,993","2,66,805","2,80,98,227","81,80,95,733","4,54,19,169","9,90,56,326","2,46,90,245","16,80,37,147","12,077",0,"2,78,78,975","14,99,49,081","4,15,420","4,36,35,380","55,90,93,820","1,82,06,486","15,95,77,134","27,19,91,424","5,64,96,876","29,19,84,170",0,"12,077",0,"3,99,14,313","20,75,09,177",0,"6,82,225",0,0,0,"4,17,25,835","1,08,80,99,717",0,0,0,0,0,"3,55,10,387","5,82,14,804","74,74,866","4,07,94,177",0,0,"1,07,88,419","12,45,05,897",0,"1,18,01,286","28,90,89,836","72,15,616","26,94,30,482",0,0,0,0,0,0,"1,02,07,299","10,91,37,190",0,0,0,0,0,0,0,0,0,0,0,0,0
